danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
0.592,0.911,3,-6.641,1,0.0531,0.0812,0.634,0.0988,0.662,137.252,audio_features,1GOdYykgw2W0OcjPANvwgE,spotify:track:1GOdYykgw2W0OcjPANvwgE,https://api.spotify.com/v1/tracks/1GOdYykgw2W0OcjPANvwgE,https://api.spotify.com/v1/audio-analysis/1GOdYykgw2W0OcjPANvwgE,223289,4
0.701,0.788,2,-5.611,1,0.0425,0.148,0.625,0.0977,0.795,142.584,audio_features,2Ud3deeqLAG988pfW0Kwcl,spotify:track:2Ud3deeqLAG988pfW0Kwcl,https://api.spotify.com/v1/tracks/2Ud3deeqLAG988pfW0Kwcl,https://api.spotify.com/v1/audio-analysis/2Ud3deeqLAG988pfW0Kwcl,462267,4
0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
0.535,0.784,9,-5.073,1,0.0484,0.00557,0.171,0.0852,0.962,176.241,audio_features,2hrF1aiAFGa7bWgt2qhyrc,spotify:track:2hrF1aiAFGa7bWgt2qhyrc,https://api.spotify.com/v1/tracks/2hrF1aiAFGa7bWgt2qhyrc,https://api.spotify.com/v1/audio-analysis/2hrF1aiAFGa7bWgt2qhyrc,132733,4
0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,audio_features,6rLqjzGV5VMLDWEnuUqi8q,spotify:track:6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/tracks/6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/audio-analysis/6rLqjzGV5VMLDWEnuUqi8q,165227,4
0.263,0.914,5,-5.2,1,0.0641,0.244,0.0636,0.326,0.811,176.884,audio_features,6GoFhUsnzo0MTdHmp8Y0kP,spotify:track:6GoFhUsnzo0MTdHmp8Y0kP,https://api.spotify.com/v1/tracks/6GoFhUsnzo0MTdHmp8Y0kP,https://api.spotify.com/v1/audio-analysis/6GoFhUsnzo0MTdHmp8Y0kP,137880,4
0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,audio_features,4BY4V1T0RJK1HmD2Q0ClyK,spotify:track:4BY4V1T0RJK1HmD2Q0ClyK,https://api.spotify.com/v1/tracks/4BY4V1T0RJK1HmD2Q0ClyK,https://api.spotify.com/v1/audio-analysis/4BY4V1T0RJK1HmD2Q0ClyK,251267,4
0.496,0.703,7,-6.905,1,0.0377,0.525,2.12e-06,0.305,0.936,130.915,audio_features,5Qe7NHxeLAn8KoLTNLSdwe,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe,https://api.spotify.com/v1/tracks/5Qe7NHxeLAn8KoLTNLSdwe,https://api.spotify.com/v1/audio-analysis/5Qe7NHxeLAn8KoLTNLSdwe,146720,4
0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040,4
0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,1YrnDTqvcnUKxAIeXyaEmU,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/audio-analysis/1YrnDTqvcnUKxAIeXyaEmU,408173,4
0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
0.63,0.552,9,-9.28,1,0.0545,0.373,5.78e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4
0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4
0.672,0.662,0,-11.448,0,0.0634,0.0433,0.793,0.353,0.86,73.758,audio_features,2Mya0Xqtg9arBGHtKUNxOV,spotify:track:2Mya0Xqtg9arBGHtKUNxOV,https://api.spotify.com/v1/tracks/2Mya0Xqtg9arBGHtKUNxOV,https://api.spotify.com/v1/audio-analysis/2Mya0Xqtg9arBGHtKUNxOV,360960,4
0.674,0.426,7,-9.504,1,0.122,0.12,0.0,0.132,0.337,84.876,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987,4
0.619,0.803,3,-3.521,0,0.0317,0.0703,0.0,0.27,0.73,119.538,audio_features,2VwRmAIjgmwNPDh4eMK1EH,spotify:track:2VwRmAIjgmwNPDh4eMK1EH,https://api.spotify.com/v1/tracks/2VwRmAIjgmwNPDh4eMK1EH,https://api.spotify.com/v1/audio-analysis/2VwRmAIjgmwNPDh4eMK1EH,179667,4
0.655,0.405,2,-9.825,1,0.036,0.808,1.33e-06,0.116,0.696,105.272,audio_features,0tHcXWIYt99GY8BONrPIfA,spotify:track:0tHcXWIYt99GY8BONrPIfA,https://api.spotify.com/v1/tracks/0tHcXWIYt99GY8BONrPIfA,https://api.spotify.com/v1/audio-analysis/0tHcXWIYt99GY8BONrPIfA,115280,4
0.833,0.661,10,-7.595,0,0.101,0.273,0.000149,0.294,0.858,108.314,audio_features,6hpmTwgNCz81H2bFEREx29,spotify:track:6hpmTwgNCz81H2bFEREx29,https://api.spotify.com/v1/tracks/6hpmTwgNCz81H2bFEREx29,https://api.spotify.com/v1/audio-analysis/6hpmTwgNCz81H2bFEREx29,318800,4
0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
0.2,0.777,1,-10.17,1,0.065,0.305,0.784,0.0981,0.229,146.289,audio_features,5by3w3NXvwDpV9FBSOR35u,spotify:track:5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/tracks/5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/audio-analysis/5by3w3NXvwDpV9FBSOR35u,433573,4
0.353,0.77,0,-3.467,1,0.0324,0.757,0.000101,0.15,0.498,161.308,audio_features,0cbFre6QguzhyLoBqhxr1z,spotify:track:0cbFre6QguzhyLoBqhxr1z,https://api.spotify.com/v1/tracks/0cbFre6QguzhyLoBqhxr1z,https://api.spotify.com/v1/audio-analysis/0cbFre6QguzhyLoBqhxr1z,173453,4
0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71,audio_features,56lhDZNQ5J47aog6mGKeGk,spotify:track:56lhDZNQ5J47aog6mGKeGk,https://api.spotify.com/v1/tracks/56lhDZNQ5J47aog6mGKeGk,https://api.spotify.com/v1/audio-analysis/56lhDZNQ5J47aog6mGKeGk,288720,4
0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
0.678,0.646,7,-9.765,1,0.0442,0.0324,0.869,0.152,0.826,125.844,audio_features,3fElupNRLRJ0tbUDahPrAb,spotify:track:3fElupNRLRJ0tbUDahPrAb,https://api.spotify.com/v1/tracks/3fElupNRLRJ0tbUDahPrAb,https://api.spotify.com/v1/audio-analysis/3fElupNRLRJ0tbUDahPrAb,279520,4
0.502,0.333,7,-10.914,1,0.0264,0.699,0.0,0.222,0.729,96.982,audio_features,6QyQmdvQ1ywNccYa0pwLNQ,spotify:track:6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/tracks/6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/audio-analysis/6QyQmdvQ1ywNccYa0pwLNQ,174360,4
0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.524,audio_features,3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,audio_features,3oAWTk92mZBxKBOKf8mR5v,spotify:track:3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,119360,4
0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,1FvDJ9KGxcqwv1utyPL3JZ,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920,4
0.548,0.673,4,-7.318,0,0.0364,0.448,8.53e-05,0.342,0.965,168.891,audio_features,5d6ZRqgbz26Sg4bk1oifQw,spotify:track:5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/tracks/5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/audio-analysis/5d6ZRqgbz26Sg4bk1oifQw,134446,4
0.87,0.657,2,-7.32,1,0.0522,0.149,0.0102,0.053,0.893,110.596,audio_features,0G3fbPbE1vGeABDEZF0jeG,spotify:track:0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/tracks/0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/audio-analysis/0G3fbPbE1vGeABDEZF0jeG,495400,4
0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,audio_features,4QhWbupniDd44EDtnh2bFJ,spotify:track:4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/tracks/4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/audio-analysis/4QhWbupniDd44EDtnh2bFJ,592920,4
0.574,0.418,0,-10.739,1,0.0345,0.636,0.0,0.0961,0.692,104.57,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4
0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,0fBSs3fRoh1yJcne77fdu9,spotify:track:0fBSs3fRoh1yJcne77fdu9,https://api.spotify.com/v1/tracks/0fBSs3fRoh1yJcne77fdu9,https://api.spotify.com/v1/audio-analysis/0fBSs3fRoh1yJcne77fdu9,281960,5
0.407,0.558,0,-13.609,1,0.0552,0.0537,1.42e-06,0.34,0.777,71.815,audio_features,3N4DI1vuTSX1tz7fa2NQZw,spotify:track:3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/tracks/3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/audio-analysis/3N4DI1vuTSX1tz7fa2NQZw,214947,4
0.849,0.832,6,-8.489,0,0.29,0.385,0.0,0.108,0.889,111.012,audio_features,0OziylrEJHkaZcbox0Zs54,spotify:track:0OziylrEJHkaZcbox0Zs54,https://api.spotify.com/v1/tracks/0OziylrEJHkaZcbox0Zs54,https://api.spotify.com/v1/audio-analysis/0OziylrEJHkaZcbox0Zs54,875573,4
0.44,0.466,6,-9.712,1,0.0284,0.17,1.03e-06,0.118,0.543,107.744,audio_features,2YplrdHMBoRdnHgMeHEwHm,spotify:track:2YplrdHMBoRdnHgMeHEwHm,https://api.spotify.com/v1/tracks/2YplrdHMBoRdnHgMeHEwHm,https://api.spotify.com/v1/audio-analysis/2YplrdHMBoRdnHgMeHEwHm,185253,4
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
0.76,0.787,4,-5.672,1,0.104,0.542,0.126,0.0826,0.89,130.311,audio_features,3l1A0dujoxMkucGkNuq2Bu,spotify:track:3l1A0dujoxMkucGkNuq2Bu,https://api.spotify.com/v1/tracks/3l1A0dujoxMkucGkNuq2Bu,https://api.spotify.com/v1/audio-analysis/3l1A0dujoxMkucGkNuq2Bu,126507,4
0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/audio-analysis/6l8EbYRtQMgKOyc1gcDHF9,293120,4
0.655,0.675,1,-9.352,1,0.086,0.272,0.0234,0.727,0.57,77.588,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,audio_features,6pxWv6GV35VGmcPf5dh6CH,spotify:track:6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/tracks/6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/audio-analysis/6pxWv6GV35VGmcPf5dh6CH,187213,4
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,audio_features,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
0.249,0.66,0,-6.904,1,0.0343,0.514,0.00271,0.0891,0.427,149.822,audio_features,7DsQgIwg23u9gooCxkRTu3,spotify:track:7DsQgIwg23u9gooCxkRTu3,https://api.spotify.com/v1/tracks/7DsQgIwg23u9gooCxkRTu3,https://api.spotify.com/v1/audio-analysis/7DsQgIwg23u9gooCxkRTu3,248947,4
0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,audio_features,6GyFP1nfCDB8lbD2bG0Hq9,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/tracks/6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/audio-analysis/6GyFP1nfCDB8lbD2bG0Hq9,243960,4
0.769,0.959,5,-8.717,0,0.0634,0.000208,0.631,0.331,0.893,116.168,audio_features,1XlDNpWy8dyEljyRd0RC2J,spotify:track:1XlDNpWy8dyEljyRd0RC2J,https://api.spotify.com/v1/tracks/1XlDNpWy8dyEljyRd0RC2J,https://api.spotify.com/v1/audio-analysis/1XlDNpWy8dyEljyRd0RC2J,473067,4
0.678,0.218,4,-13.084,1,0.0288,0.874,0.000697,0.125,0.652,110.964,audio_features,0hveAq1VSNWo9MQYGMHvFF,spotify:track:0hveAq1VSNWo9MQYGMHvFF,https://api.spotify.com/v1/tracks/0hveAq1VSNWo9MQYGMHvFF,https://api.spotify.com/v1/audio-analysis/0hveAq1VSNWo9MQYGMHvFF,168773,3
0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,2BGNomqCxEDcXyxf8bg27k,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640,4
0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,audio_features,7xQYVjs4wZNdCwO0EeAWMC,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/tracks/7xQYVjs4wZNdCwO0EeAWMC,https://api.spotify.com/v1/audio-analysis/7xQYVjs4wZNdCwO0EeAWMC,456480,4
0.533,0.729,7,-7.227,0,0.0714,0.563,0.0,0.159,0.884,78.67,audio_features,64VP3skE86iTvdOlbzuIcO,spotify:track:64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/tracks/64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/audio-analysis/64VP3skE86iTvdOlbzuIcO,111536,4
0.788,0.38,10,-15.179,1,0.0346,0.811,0.906,0.102,0.892,138.205,audio_features,6KKcey1w86oP0qxN8frbfD,spotify:track:6KKcey1w86oP0qxN8frbfD,https://api.spotify.com/v1/tracks/6KKcey1w86oP0qxN8frbfD,https://api.spotify.com/v1/audio-analysis/6KKcey1w86oP0qxN8frbfD,167385,4
0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,audio_features,0hDQV9X1Da5JrwhK8gu86p,spotify:track:0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/tracks/0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/audio-analysis/0hDQV9X1Da5JrwhK8gu86p,219987,4
0.583,0.827,1,-4.566,1,0.142,0.0101,0.0,0.0522,0.552,173.99,audio_features,5i66xrvSh1MjjyDd6zcwgj,spotify:track:5i66xrvSh1MjjyDd6zcwgj,https://api.spotify.com/v1/tracks/5i66xrvSh1MjjyDd6zcwgj,https://api.spotify.com/v1/audio-analysis/5i66xrvSh1MjjyDd6zcwgj,275987,4
0.321,0.895,7,-5.157,1,0.0463,0.389,0.0,0.177,0.904,149.807,audio_features,0qsS2A3hwicJCLtcaR6JRQ,spotify:track:0qsS2A3hwicJCLtcaR6JRQ,https://api.spotify.com/v1/tracks/0qsS2A3hwicJCLtcaR6JRQ,https://api.spotify.com/v1/audio-analysis/0qsS2A3hwicJCLtcaR6JRQ,142653,4
0.703,0.827,10,-7.179,0,0.0343,0.032,0.00636,0.179,0.944,103.564,audio_features,3mRM4NM8iO7UBqrSigCQFH,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373,4
0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,audio_features,6Vcwr9tb3ZLO63F8DL8cqu,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/tracks/6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/audio-analysis/6Vcwr9tb3ZLO63F8DL8cqu,341627,4
0.603,0.574,2,-10.536,1,0.0371,0.56,0.114,0.0684,0.535,129.42,audio_features,6rovOdp3HgK1DeAMYDzoA7,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,350267,4
0.513,0.379,0,-9.679,1,0.0314,0.686,2.62e-05,0.417,0.509,135.756,audio_features,4QMvxtZGcmvwWtmmoiRs5B,spotify:track:4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/tracks/4QMvxtZGcmvwWtmmoiRs5B,https://api.spotify.com/v1/audio-analysis/4QMvxtZGcmvwWtmmoiRs5B,160320,4
0.498,0.721,10,-5.232,1,0.0282,0.136,0.699,0.0933,0.589,140.022,audio_features,522YBf6WqBwJVAe7oHLymu,spotify:track:522YBf6WqBwJVAe7oHLymu,https://api.spotify.com/v1/tracks/522YBf6WqBwJVAe7oHLymu,https://api.spotify.com/v1/audio-analysis/522YBf6WqBwJVAe7oHLymu,226440,4
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
0.607,0.561,9,-10.099,1,0.0425,0.421,0.0,0.298,0.841,127.638,audio_features,0TMrV95mP7sDlvbE4iVfKP,spotify:track:0TMrV95mP7sDlvbE4iVfKP,https://api.spotify.com/v1/tracks/0TMrV95mP7sDlvbE4iVfKP,https://api.spotify.com/v1/audio-analysis/0TMrV95mP7sDlvbE4iVfKP,157207,3
0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,audio_features,3Jnxngdff0lVu2rza1GVx6,spotify:track:3Jnxngdff0lVu2rza1GVx6,https://api.spotify.com/v1/tracks/3Jnxngdff0lVu2rza1GVx6,https://api.spotify.com/v1/audio-analysis/3Jnxngdff0lVu2rza1GVx6,167720,4
0.662,0.633,9,-7.793,1,0.0433,0.0078,0.0233,0.0689,0.657,115.007,audio_features,5XJ1J9QPxaOzdpkGxKU4lA,spotify:track:5XJ1J9QPxaOzdpkGxKU4lA,https://api.spotify.com/v1/tracks/5XJ1J9QPxaOzdpkGxKU4lA,https://api.spotify.com/v1/audio-analysis/5XJ1J9QPxaOzdpkGxKU4lA,350240,4
0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,audio_features,6Vjk8MNXpQpi0F4BefdTyq,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/tracks/6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/audio-analysis/6Vjk8MNXpQpi0F4BefdTyq,517125,3
0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,audio_features,6qUEOWqOzu1rLPUPQ1ECpx,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx,310387,4
0.66,0.629,5,-12.359,1,0.0387,0.432,7.3e-05,0.172,0.324,111.926,audio_features,2v7ywbUzCgcVohHaKUcacV,spotify:track:2v7ywbUzCgcVohHaKUcacV,https://api.spotify.com/v1/tracks/2v7ywbUzCgcVohHaKUcacV,https://api.spotify.com/v1/audio-analysis/2v7ywbUzCgcVohHaKUcacV,340867,4
0.494,0.657,7,-7.543,1,0.0397,0.0632,0.449,0.0849,0.737,118.194,audio_features,3MWdMCAIFPzcIUdiEi8Pao,spotify:track:3MWdMCAIFPzcIUdiEi8Pao,https://api.spotify.com/v1/tracks/3MWdMCAIFPzcIUdiEi8Pao,https://api.spotify.com/v1/audio-analysis/3MWdMCAIFPzcIUdiEi8Pao,645000,4
